time,speed_mps,throttle,steer,brake,x,y,z,pitch,yaw,roll
58.0,1.5175069509783215e-06,0.0,-0.005700819194316864,1.0,-113.63540649414062,-7.320703506469727,-0.004700088407844305,-0.00015709434228483588,91.02332305908203,0.0
58.05,1.1368144822596746e-06,0.0,-0.005700819194316864,1.0,-113.63540649414062,-7.320703506469727,-0.004700088407844305,-0.00015709434228483588,91.02332305908203,0.0
58.1,0.0,0.0,-0.005700819194316864,1.0,-113.63540649414062,-7.320703506469727,-0.004700088407844305,-0.00015709434228483588,91.02332305908203,0.0
58.15,9.698132608414256e-07,0.0,-0.005700819194316864,1.0,-113.63540649414062,-7.320703506469727,-0.004700088407844305,-0.00015709434228483588,91.02332305908203,0.0
58.2,7.534563444934162e-07,0.0,-0.005700819194316864,1.0,-113.63540649414062,-7.320703506469727,-0.004700088407844305,-0.00015709434228483588,91.02332305908203,0.0
58.25,5.628256115453069e-07,0.0,-0.005700819194316864,1.0,-113.63540649414062,-7.32070255279541,-0.004700584337115288,-3.415094397496432e-05,91.02332305908203,9.5035011327127e-07
58.3,4.225853721449438e-07,0.0,-0.005700819194316864,1.0,-113.63540649414062,-7.32070255279541,-0.004700584337115288,-3.415094397496432e-05,91.02332305908203,9.5035011327127e-07
58.35,4.002475232620016e-07,0.0,-0.005700819194316864,1.0,-113.63540649414062,-7.32070255279541,-0.004700584337115288,-3.415094397496432e-05,91.02332305908203,9.5035011327127e-07
58.4,3.052116958877681e-07,0.0,-0.005700819194316864,1.0,-113.63540649414062,-7.32070255279541,-0.004700584337115288,-3.415094397496432e-05,91.02332305908203,9.5035011327127e-07
58.45,4.478271214883081e-07,0.0,-0.005700819194316864,1.0,-113.63540649414062,-7.32070255279541,-0.004700584337115288,-3.415094397496432e-05,91.02332305908203,9.5035011327127e-07
58.5,3.5412388768046033e-07,0.0,-0.005700819194316864,1.0,-113.63540649414062,-7.32070255279541,-0.004700584337115288,-3.415094397496432e-05,91.02332305908203,9.5035011327127e-07
58.55,6.650258796758808e-08,0.0,-0.005700819194316864,1.0,-113.63540649414062,-7.32070255279541,-0.004700584337115288,-3.415094397496432e-05,91.02332305908203,9.5035011327127e-07
58.6,1.7116751502764994e-07,0.0,-0.005700819194316864,1.0,-113.63540649414062,-7.32070255279541,-0.004700584337115288,-3.415094397496432e-05,91.02332305908203,9.5035011327127e-07
58.65,4.1187101690124414e-07,0.0,-0.005700819194316864,1.0,-113.63540649414062,-7.32070255279541,-0.004700584337115288,-3.415094397496432e-05,91.02332305908203,9.5035011327127e-07
58.7,2.414819570263071e-07,0.0,-0.005700819194316864,1.0,-113.63540649414062,-7.32070255279541,-0.004700584337115288,-3.415094397496432e-05,91.02332305908203,9.5035011327127e-07
58.75,1.7347022929599353e-07,0.0,-0.005700819194316864,1.0,-113.63540649414062,-7.32070255279541,-0.004700584337115288,-3.415094397496432e-05,91.02332305908203,9.5035011327127e-07
58.8,3.844601002342851e-07,0.0,-0.005700819194316864,1.0,-113.63540649414062,-7.32070255279541,-0.004700584337115288,-3.415094397496432e-05,91.02332305908203,9.5035011327127e-07
58.85,4.261903112934982e-07,0.0,-0.005700819194316864,1.0,-113.63540649414062,-7.32070255279541,-0.004700584337115288,-3.415094397496432e-05,91.02332305908203,9.5035011327127e-07
58.9,4.593202528710576e-07,0.0,-0.005700819194316864,1.0,-113.63540649414062,-7.32070255279541,-0.004700584337115288,-3.415094397496432e-05,91.02332305908203,9.5035011327127e-07
58.95,2.617323386816651e-07,0.0,-0.005700819194316864,1.0,-113.63540649414062,-7.32070255279541,-0.004700584337115288,-3.415094397496432e-05,91.02332305908203,9.5035011327127e-07
59.0,4.4232653380309715e-08,0.0,-0.005700819194316864,1.0,-113.63540649414062,-7.32070255279541,-0.004700584337115288,-3.415094397496432e-05,91.02332305908203,9.5035011327127e-07
59.05,6.150334031331164e-08,0.0,-0.005700819194316864,1.0,-113.63540649414062,-7.32070255279541,-0.004700584337115288,-3.415094397496432e-05,91.02332305908203,9.5035011327127e-07
59.1,3.015213745960848e-07,0.0,-0.005700819194316864,1.0,-113.63540649414062,-7.32070255279541,-0.004700584337115288,-3.415094397496432e-05,91.02332305908203,9.5035011327127e-07
59.15,1.8380720401990527e-07,0.0,-0.005700819194316864,1.0,-113.63540649414062,-7.32070255279541,-0.004700584337115288,-3.415094397496432e-05,91.02332305908203,9.5035011327127e-07
59.2,1.1132411569093047e-07,0.0,-0.005700819194316864,1.0,-113.63540649414062,-7.32070255279541,-0.004700584337115288,-3.415094397496432e-05,91.02332305908203,9.5035011327127e-07
59.25,3.3795927233589467e-07,0.0,-0.005700819194316864,1.0,-113.63540649414062,-7.32070255279541,-0.004700584337115288,-3.415094397496432e-05,91.02332305908203,9.5035011327127e-07
59.3,1.4327822630496184e-07,0.0,-0.005700819194316864,1.0,-113.63540649414062,-7.32070255279541,-0.004700584337115288,-3.415094397496432e-05,91.02332305908203,9.5035011327127e-07
59.35,1.445677520820771e-07,0.0,-0.005700819194316864,1.0,-113.63540649414062,-7.32070255279541,-0.004700584337115288,-3.415094397496432e-05,91.02332305908203,9.5035011327127e-07
59.4,5.84879156349225e-09,0.0,-0.005700819194316864,1.0,-113.63540649414062,-7.32070255279541,-0.004700584337115288,-3.415094397496432e-05,91.02332305908203,9.5035011327127e-07
59.45,1.2950502976764952e-08,0.0,-0.005700819194316864,1.0,-113.63540649414062,-7.32070255279541,-0.004700584337115288,-3.415094397496432e-05,91.02332305908203,9.5035011327127e-07
59.5,2.6171222147454503e-09,0.0,-0.005700819194316864,1.0,-113.63540649414062,-7.32070255279541,-0.004700584337115288,-3.415094397496432e-05,91.02332305908203,9.5035011327127e-07
59.55,9.914203425893057e-09,0.0,-0.005700819194316864,1.0,-113.63540649414062,-7.32070255279541,-0.004700584337115288,-3.415094397496432e-05,91.02332305908203,9.5035011327127e-07
59.6,8.972538075116677e-09,0.0,-0.005700819194316864,1.0,-113.63540649414062,-7.32070255279541,-0.004700584337115288,-3.415094397496432e-05,91.02332305908203,9.5035011327127e-07
59.65,6.676911873150248e-09,0.0,-0.005700819194316864,1.0,-113.63540649414062,-7.32070255279541,-0.004700584337115288,-3.415094397496432e-05,91.02332305908203,9.5035011327127e-07
59.7,7.178924340889667e-09,0.0,-0.005700819194316864,1.0,-113.63540649414062,-7.32070255279541,-0.004700584337115288,-3.415094397496432e-05,91.02332305908203,9.5035011327127e-07
59.75,9.225421254221681e-09,0.0,-0.005700819194316864,1.0,-113.63540649414062,-7.32070255279541,-0.004700584337115288,-3.415094397496432e-05,91.02332305908203,9.5035011327127e-07
59.8,3.246380516906567e-09,0.0,-0.005700819194316864,1.0,-113.63540649414062,-7.32070255279541,-0.004700584337115288,-3.415094397496432e-05,91.02332305908203,9.5035011327127e-07
59.85,2.0032415663877925e-08,0.0,-0.005700819194316864,1.0,-113.63540649414062,-7.32070255279541,-0.004700584337115288,-3.415094397496432e-05,91.02332305908203,9.5035011327127e-07
59.9,3.938372907225086e-08,0.0,-0.005700819194316864,1.0,-113.63540649414062,-7.32070255279541,-0.004700584337115288,-3.415094397496432e-05,91.02332305908203,9.5035011327127e-07
59.95,5.8808584603605406e-08,0.0,-0.005700819194316864,1.0,-113.63540649414062,-7.32070255279541,-0.004700584337115288,-3.415094397496432e-05,91.02332305908203,9.5035011327127e-07
60.0,5.993062115484581e-08,0.0,-0.005700819194316864,1.0,-113.63540649414062,-7.32070255279541,-0.004700584337115288,-3.415094397496432e-05,91.02332305908203,9.5035011327127e-07
60.05,5.1819152546044314e-08,0.0,-0.005700819194316864,1.0,-113.63540649414062,-7.32070255279541,-0.004700584337115288,-3.415094397496432e-05,91.02332305908203,9.5035011327127e-07
60.1,5.117394337077326e-08,0.0,-0.005700819194316864,1.0,-113.63540649414062,-7.32070255279541,-0.004700584337115288,-3.415094397496432e-05,91.02332305908203,9.5035011327127e-07
60.15,4.1276091863065935e-08,0.0,-0.005700819194316864,1.0,-113.63540649414062,-7.32070255279541,-0.004700584337115288,-3.415094397496432e-05,91.02332305908203,9.5035011327127e-07
60.2,0.0,0.0,-0.005700819194316864,1.0,-113.63540649414062,-7.32070255279541,-0.004700584337115288,-3.415094397496432e-05,91.02332305908203,9.5035011327127e-07
60.25,7.3350884743932586e-09,0.0,-0.005700819194316864,1.0,-113.63540649414062,-7.32070255279541,-0.004700584337115288,-3.415094397496432e-05,91.02332305908203,9.5035011327127e-07
60.3,1.1838035622606798e-08,0.0,-0.005700819194316864,1.0,-113.63540649414062,-7.32070255279541,-0.004700584337115288,-3.415094397496432e-05,91.02332305908203,9.5035011327127e-07
60.35,1.0371303110563531e-08,0.0,-0.005700819194316864,1.0,-113.63540649414062,-7.32070255279541,-0.004700584337115288,-3.415094397496432e-05,91.02332305908203,9.5035011327127e-07
60.4,4.025207549639205e-09,0.0,-0.005700819194316864,1.0,-113.63540649414062,-7.32070255279541,-0.004700584337115288,-3.415094397496432e-05,91.02332305908203,9.5035011327127e-07
60.45,8.521430986482491e-09,0.0,-0.005700819194316864,1.0,-113.63540649414062,-7.32070255279541,-0.004700584337115288,-3.415094397496432e-05,91.02332305908203,9.5035011327127e-07
60.5,8.50497553239189e-09,0.0,-0.005700819194316864,1.0,-113.63540649414062,-7.32070255279541,-0.004700584337115288,-3.415094397496432e-05,91.02332305908203,9.5035011327127e-07
60.55,3.782213179085359e-09,0.0,-0.005700819194316864,1.0,-113.63540649414062,-7.32070255279541,-0.004700584337115288,-3.415094397496432e-05,91.02332305908203,9.5035011327127e-07
60.6,7.56831151330515e-09,0.0,-0.005700819194316864,1.0,-113.63540649414062,-7.32070255279541,-0.004700584337115288,-3.415094397496432e-05,91.02332305908203,9.5035011327127e-07
60.65,3.6397480298506597e-09,0.0,-0.005700819194316864,1.0,-113.63540649414062,-7.32070255279541,-0.004700584337115288,-3.415094397496432e-05,91.02332305908203,9.5035011327127e-07
60.7,1.956838555019169e-08,0.0,-0.005700819194316864,1.0,-113.63540649414062,-7.32070255279541,-0.004700584337115288,-3.415094397496432e-05,91.02332305908203,9.5035011327127e-07
60.75,3.8595347337479814e-08,0.0,-0.005700819194316864,1.0,-113.63540649414062,-7.32070255279541,-0.004700584337115288,-3.415094397496432e-05,91.02332305908203,9.5035011327127e-07
60.8,5.7912880848839045e-08,0.0,-0.005700819194316864,1.0,-113.63540649414062,-7.32070255279541,-0.004700584337115288,-3.415094397496432e-05,91.02332305908203,9.5035011327127e-07
60.85,5.784996625188078e-08,0.0,-0.005700819194316864,1.0,-113.63540649414062,-7.32070255279541,-0.004700584337115288,-3.415094397496432e-05,91.02332305908203,9.5035011327127e-07
60.9,5.801604952293833e-08,0.0,-0.005700819194316864,1.0,-113.63540649414062,-7.32070255279541,-0.004700584337115288,-3.415094397496432e-05,91.02332305908203,9.5035011327127e-07
60.95,4.8898969875593806e-08,0.0,-0.005700819194316864,1.0,-113.63540649414062,-7.32070255279541,-0.004700584337115288,-3.415094397496432e-05,91.02332305908203,9.5035011327127e-07
61.0,4.921251109143264e-08,0.0,-0.005700819194316864,1.0,-113.63540649414062,-7.32070255279541,-0.004700584337115288,-3.415094397496432e-05,91.02332305908203,9.5035011327127e-07
61.05,1.8176392904324442e-10,0.0,-0.005700819194316864,1.0,-113.63540649414062,-7.32070255279541,-0.004700584337115288,-3.415094397496432e-05,91.02332305908203,9.5035011327127e-07
61.1,1.7140657040205045e-09,0.0,-0.005700819194316864,1.0,-113.63540649414062,-7.32070255279541,-0.004700584337115288,-3.415094397496432e-05,91.02332305908203,9.5035011327127e-07
61.15,3.3181644777530017e-09,0.0,-0.005700819194316864,1.0,-113.63540649414062,-7.32070255279541,-0.004700584337115288,-3.415094397496432e-05,91.02332305908203,9.5035011327127e-07
61.2,4.9243687070207244e-09,0.0,-0.005700819194316864,1.0,-113.63540649414062,-7.32070255279541,-0.004700584337115288,-3.415094397496432e-05,91.02332305908203,9.5035011327127e-07
61.25,6.531125962623491e-09,0.0,-0.005700819194316864,1.0,-113.63540649414062,-7.32070255279541,-0.004700584337115288,-3.415094397496432e-05,91.02332305908203,9.5035011327127e-07
61.3,8.281136240349068e-09,0.0,-0.005700819194316864,1.0,-113.63540649414062,-7.32070255279541,-0.004700584337115288,-3.415094397496432e-05,91.02332305908203,9.5035011327127e-07
61.35,2.02537323910536e-08,0.0,-0.005700819194316864,1.0,-113.63540649414062,-7.32070255279541,-0.004700584337115288,-3.415094397496432e-05,91.02332305908203,9.5035011327127e-07
61.4,3.84178680637704e-08,0.0,-0.005700819194316864,1.0,-113.63540649414062,-7.32070255279541,-0.004700584337115288,-3.415094397496432e-05,91.02332305908203,9.5035011327127e-07
61.45,5.743910810051542e-08,0.0,-0.005700819194316864,1.0,-113.63540649414062,-7.32070255279541,-0.004700584337115288,-3.415094397496432e-05,91.02332305908203,9.5035011327127e-07
61.5,1.932692244607832e-08,0.0,-0.005700819194316864,1.0,-113.63540649414062,-7.32070255279541,-0.004700584337115288,-3.415094397496432e-05,91.02332305908203,9.5035011327127e-07
61.55,3.87825071580922e-08,0.0,-0.005700819194316864,1.0,-113.63540649414062,-7.32070255279541,-0.004700584337115288,-3.415094397496432e-05,91.02332305908203,9.5035011327127e-07
61.6,5.846027460073678e-08,0.0,-0.005700819194316864,1.0,-113.63540649414062,-7.32070255279541,-0.004700584337115288,-3.415094397496432e-05,91.02332305908203,9.5035011327127e-07
61.65,5.8837111034883674e-08,0.0,-0.005700819194316864,1.0,-113.63540649414062,-7.32070255279541,-0.004700584337115288,-3.415094397496432e-05,91.02332305908203,9.5035011327127e-07
61.7,5.8471646786862336e-08,0.0,-0.005700819194316864,1.0,-113.63540649414062,-7.32070255279541,-0.004700584337115288,-3.415094397496432e-05,91.02332305908203,9.5035011327127e-07
61.75,6.114739352617247e-08,0.0,-0.005700819194316864,1.0,-113.63540649414062,-7.32070255279541,-0.004700584337115288,-3.415094397496432e-05,91.02332305908203,9.5035011327127e-07
61.8,5.7698577532582904e-08,0.0,-0.005700819194316864,1.0,-113.63540649414062,-7.32070255279541,-0.004700584337115288,-3.415094397496432e-05,91.02332305908203,9.5035011327127e-07
61.85,5.737094097116911e-08,0.0,-0.005700819194316864,1.0,-113.63540649414062,-7.32070255279541,-0.004700584337115288,-3.415094397496432e-05,91.02332305908203,9.5035011327127e-07
61.9,4.905010311835252e-10,0.0,-0.005700819194316864,1.0,-113.63540649414062,-7.32070255279541,-0.004700584337115288,-3.415094397496432e-05,91.02332305908203,9.5035011327127e-07
61.95,2.0890777497401814e-09,0.0,-0.005700819194316864,1.0,-113.63540649414062,-7.32070255279541,-0.004700584337115288,-3.415094397496432e-05,91.02332305908203,9.5035011327127e-07
62.0,3.454338256450911e-09,0.0,-0.005700819194316864,1.0,-113.63540649414062,-7.32070255279541,-0.004700584337115288,-3.415094397496432e-05,91.02332305908203,9.5035011327127e-07
62.05,5.385375296352325e-09,0.0,-0.005700819194316864,1.0,-113.63540649414062,-7.32070255279541,-0.004700584337115288,-3.415094397496432e-05,91.02332305908203,9.5035011327127e-07
62.1,5.7527463271219045e-09,0.0,-0.005700819194316864,1.0,-113.63540649414062,-7.32070255279541,-0.004700584337115288,-3.415094397496432e-05,91.02332305908203,9.5035011327127e-07
62.15,7.048921184122895e-09,0.0,-0.005700819194316864,1.0,-113.63540649414062,-7.32070255279541,-0.004700584337115288,-3.415094397496432e-05,91.02332305908203,9.5035011327127e-07
62.2,1.9799699302223287e-08,0.0,-0.005700819194316864,1.0,-113.63540649414062,-7.32070255279541,-0.004700584337115288,-3.415094397496432e-05,91.02332305908203,9.5035011327127e-07
62.25,3.82451762655715e-08,0.0,-0.005700819194316864,1.0,-113.63540649414062,-7.32070255279541,-0.004700584337115288,-3.415094397496432e-05,91.02332305908203,9.5035011327127e-07
62.3,0.0,0.0,-0.005700819194316864,1.0,-113.63540649414062,-7.32070255279541,-0.004700584337115288,-3.415094397496432e-05,91.02332305908203,9.5035011327127e-07
62.35,1.9471003649669076e-08,0.0,-0.005700819194316864,1.0,-113.63540649414062,-7.32070255279541,-0.004700584337115288,-3.415094397496432e-05,91.02332305908203,9.5035011327127e-07
62.4,3.893360486626016e-08,0.0,-0.005700819194316864,1.0,-113.63540649414062,-7.32070255279541,-0.004700584337115288,-3.415094397496432e-05,91.02332305908203,9.5035011327127e-07
62.45,4.857105828934597e-08,0.0,-0.005700819194316864,1.0,-113.63540649414062,-7.32070255279541,-0.004700584337115288,-3.415094397496432e-05,91.02332305908203,9.5035011327127e-07
62.5,4.876471965368498e-08,0.0,-0.005700819194316864,1.0,-113.63540649414062,-7.32070255279541,-0.004700584337115288,-3.415094397496432e-05,91.02332305908203,9.5035011327127e-07
62.55,4.845259036282584e-08,0.0,-0.005700819194316864,1.0,-113.63540649414062,-7.32070255279541,-0.004700584337115288,-3.415094397496432e-05,91.02332305908203,9.5035011327127e-07
62.6,4.8077185870732774e-08,0.0,-0.005700819194316864,1.0,-113.63540649414062,-7.32070255279541,-0.004700584337115288,-3.415094397496432e-05,91.02332305908203,9.5035011327127e-07
62.65,3.832173452781578e-08,0.0,-0.005700819194316864,1.0,-113.63540649414062,-7.32070255279541,-0.004700584337115288,-3.415094397496432e-05,91.02332305908203,9.5035011327127e-07
62.7,3.821974776465395e-08,0.0,-0.005700819194316864,1.0,-113.63540649414062,-7.32070255279541,-0.004700584337115288,-3.415094397496432e-05,91.02332305908203,9.5035011327127e-07
62.75,8.603297401294217e-10,0.0,-0.005700819194316864,1.0,-113.63540649414062,-7.32070255279541,-0.004700584337115288,-3.415094397496432e-05,91.02332305908203,9.5035011327127e-07
62.8,2.4658404844993587e-09,0.0,-0.005700819194316864,1.0,-113.63540649414062,-7.32070255279541,-0.004700584337115288,-3.415094397496432e-05,91.02332305908203,9.5035011327127e-07
62.85,3.4657902891666843e-09,0.0,-0.005700819194316864,1.0,-113.63540649414062,-7.32070255279541,-0.004700584337115288,-3.415094397496432e-05,91.02332305908203,9.5035011327127e-07
62.9,5.580840904470926e-09,0.0,-0.005700819194316864,1.0,-113.63540649414062,-7.32070255279541,-0.004700584337115288,-3.415094397496432e-05,91.02332305908203,9.5035011327127e-07
62.95,6.347771092544803e-09,0.0,-0.005700819194316864,1.0,-113.63540649414062,-7.32070255279541,-0.004700584337115288,-3.415094397496432e-05,91.02332305908203,9.5035011327127e-07
63.0,7.269339728543347e-09,0.0,-0.005700819194316864,1.0,-113.63540649414062,-7.32070255279541,-0.004700584337115288,-3.415094397496432e-05,91.02332305908203,9.5035011327127e-07
63.05,7.88414297835965e-09,0.0,-0.005700819194316864,1.0,-113.63540649414062,-7.32070255279541,-0.004700584337115288,-3.415094397496432e-05,91.02332305908203,9.5035011327127e-07
63.1,1.9626147893417256e-08,0.0,-0.005700819194316864,1.0,-113.63540649414062,-7.32070255279541,-0.004700584337115288,-3.415094397496432e-05,91.02332305908203,9.5035011327127e-07
63.15,7.301357898533311e-10,0.0,-0.005700819194316864,1.0,-113.63540649414062,-7.32070255279541,-0.004700584337115288,-3.415094397496432e-05,91.02332305908203,9.5035011327127e-07
63.2,1.962252532386647e-08,0.0,-0.005700819194316864,1.0,-113.63540649414062,-7.32070255279541,-0.004700584337115288,-3.415094397496432e-05,91.02332305908203,9.5035011327127e-07
63.25,3.907854650630706e-08,0.0,-0.005700819194316864,1.0,-113.63540649414062,-7.32070255279541,-0.004700584337115288,-3.415094397496432e-05,91.02332305908203,9.5035011327127e-07
63.3,4.870302275367996e-08,0.0,-0.005700819194316864,1.0,-113.63540649414062,-7.32070255279541,-0.004700584337115288,-3.415094397496432e-05,91.02332305908203,9.5035011327127e-07
63.35,4.871847378230308e-08,0.0,-0.005700819194316864,1.0,-113.63540649414062,-7.32070255279541,-0.004700584337115288,-3.415094397496432e-05,91.02332305908203,9.5035011327127e-07
